age,household_size,PHQ4_2,WCRex1,i12_health_22,i12_health_26,i12_health_27,vac2_3,vac2_7,gender_Male,vac_man_6_Yes
62,2,4,4,5,1,3,1,2,1,0
45,5,4,1,5,5,5,3,3,1,0
19,4,3,4,5,4,5,2,3,0,0
19,4,3,4,5,5,4,5,5,0,0
71,1,4,3,5,5,5,4,5,1,0
27,1,4,5,5,5,5,1,1,1,0
76,4,0,4,3,4,3,2,4,1,1
48,3,3,4,5,3,4,5,4,0,1
31,2,0,3,5,3,3,3,3,0,0
71,2,4,2,5,1,1,2,1,1,0
47,3,1,3,5,5,4,2,1,0,0
48,3,4,2,5,1,4,1,3,0,0
27,4,1,3,5,4,4,3,3,0,0
36,4,4,3,5,4,1,3,2,0,0
31,4,3,4,5,5,3,4,4,0,1
24,2,1,3,5,3,3,3,1,0,1
31,3,3,4,5,4,3,4,4,0,1
20,4,3,2,5,2,3,3,4,0,0
46,5,4,4,5,3,3,2,2,1,1
51,2,4,4,5,5,5,5,5,1,0
20,3,3,4,5,5,3,3,3,0,0
67,2,3,4,5,5,5,5,3,0,1
29,4,3,2,5,3,4,2,1,0,0
73,1,2,4,5,5,4,4,4,0,1
41,2,4,4,5,3,1,4,3,0,0
25,3,4,2,5,1,1,1,1,0,0
33,4,4,4,5,3,1,4,3,0,0
28,1,4,4,5,1,5,1,1,0,0
24,4,3,3,5,5,5,4,2,0,1
59,2,4,2,5,5,3,3,3,0,0
68,1,4,4,5,1,5,5,3,0,1
73,2,4,5,5,5,5,5,3,1,1
45,4,1,4,5,5,5,4,4,0,1
72,2,1,5,5,5,5,5,2,0,0
41,2,2,2,5,4,4,1,3,0,0
45,3,3,4,5,5,5,2,1,1,0
31,5,2,2,5,2,4,1,1,0,0
67,2,4,4,5,2,1,4,4,1,0
69,1,4,4,5,5,5,4,2,1,1
56,1,4,2,5,4,4,3,3,0,0
41,2,4,4,5,2,4,3,3,0,1
67,2,4,2,5,1,1,1,1,0,0
66,1,4,5,5,5,5,3,1,0,0
38,6,2,3,5,1,2,1,1,0,0
56,3,4,4,5,4,2,4,4,0,0
48,2,2,4,5,5,5,4,4,1,0
24,2,2,4,5,4,4,5,5,0,0
55,1,4,4,5,5,4,4,3,1,0
25,6,2,4,5,3,2,3,2,0,0
56,1,3,4,5,3,5,5,3,1,0
38,4,3,3,5,4,5,3,4,0,0
42,4,0,2,5,5,5,5,3,0,1
54,3,3,1,5,5,5,3,3,0,0
18,4,3,4,5,4,4,5,4,0,1
29,2,4,4,5,4,4,5,5,1,0
44,1,2,3,5,5,5,2,2,1,0
65,2,4,5,5,5,5,5,3,1,0
64,2,3,5,5,5,5,5,2,0,1
33,3,1,4,5,5,4,5,5,0,0
69,2,4,4,5,5,5,4,3,0,0
69,1,4,4,5,5,3,5,5,1,0
58,5,4,4,5,5,4,3,4,1,0
66,2,3,4,5,5,5,5,5,1,1
42,4,3,4,5,5,5,3,3,0,0
56,2,4,2,3,2,1,1,1,1,0
60,1,2,5,5,5,5,5,5,0,1
39,4,4,2,5,5,5,5,1,1,0
49,2,3,3,5,5,5,3,2,0,1
67,1,4,5,5,5,4,3,3,0,1
28,2,3,2,5,3,3,3,3,0,0
73,1,3,4,5,5,4,3,3,0,0
30,2,4,4,5,5,5,1,1,0,0
71,1,4,4,5,5,5,3,1,1,0
77,1,4,4,5,5,4,4,5,0,1
36,2,2,2,5,1,3,2,1,0,0
72,2,3,3,5,5,5,5,5,1,1
66,2,4,4,5,5,4,5,3,0,0
55,1,4,5,5,5,4,4,3,1,1
46,5,2,1,5,5,5,3,3,0,0
79,1,4,4,4,4,5,3,2,0,0
75,2,4,5,5,5,4,5,5,0,1
68,2,2,4,5,5,5,4,4,0,1
64,2,3,4,5,3,5,4,4,0,0
26,4,4,3,5,5,2,1,1,0,0
30,1,3,3,5,1,1,3,4,0,0
66,2,4,3,5,4,3,2,2,0,0
67,3,3,2,5,5,2,1,1,1,0
59,3,3,3,5,4,5,3,3,0,1
48,3,4,4,5,5,5,5,3,1,1
59,3,2,3,5,5,4,3,2,1,1
73,2,3,2,5,5,5,1,3,1,0
81,1,4,4,5,1,3,4,2,0,0
46,6,4,2,5,5,5,1,1,0,0
36,2,3,4,5,2,1,3,1,0,0
19,4,4,2,2,1,1,1,1,0,0
69,1,3,2,5,5,4,4,3,0,0
34,2,4,4,5,5,5,1,1,1,0
80,1,4,4,5,3,5,5,1,1,1
38,4,4,4,5,5,5,2,2,1,0
78,1,2,2,1,1,1,1,1,0,0
22,2,1,3,5,2,2,3,3,0,0
29,2,3,4,5,5,4,4,3,0,1
71,1,4,4,5,5,5,2,1,1,0
26,3,1,3,5,5,5,4,4,0,0
50,3,3,2,5,5,4,3,3,0,0
68,1,4,4,5,5,4,4,3,0,0
65,2,4,4,5,3,4,3,3,1,1
41,1,1,4,5,5,5,3,3,0,0
51,2,3,4,5,5,4,2,3,1,1
33,3,3,3,5,2,3,4,2,0,0
75,2,4,4,5,1,5,4,4,1,1
71,2,4,3,5,1,1,2,2,0,1
60,3,3,2,5,5,5,1,1,1,0
28,4,3,2,4,1,2,3,1,0,0
40,4,0,4,5,5,5,3,3,0,0
24,2,3,2,5,3,1,4,4,0,1
69,1,3,4,5,1,1,5,4,1,0
54,1,4,4,5,3,4,4,4,1,0
57,2,4,3,5,5,3,3,1,0,0
37,3,3,5,5,5,3,4,3,0,1
73,1,4,5,5,5,5,5,4,1,1
81,2,4,4,5,4,5,1,3,1,0
38,6,2,3,4,4,4,3,3,1,0
80,2,4,4,5,5,5,5,1,0,1
36,5,4,3,5,5,4,3,4,0,0
40,3,4,3,5,5,5,3,5,0,0
55,2,3,5,5,5,5,5,1,0,1
67,1,3,3,5,5,5,5,1,0,1
22,4,1,4,5,1,1,5,4,0,0
30,3,2,4,5,3,5,5,5,0,1
24,4,2,3,5,5,5,4,3,0,1
49,4,3,2,1,1,1,1,1,1,0
18,6,1,3,5,1,1,1,1,1,1
31,2,4,2,5,5,5,2,3,0,0
62,2,4,5,5,5,4,5,4,0,1
84,1,4,4,5,5,2,4,3,0,1
61,2,4,3,5,3,4,3,3,0,1
78,2,2,4,5,5,4,4,4,1,1
64,2,2,4,5,5,3,4,4,0,1
53,2,0,4,5,5,4,5,5,0,0
24,2,3,4,5,4,3,4,4,0,0
48,6,4,2,5,3,5,5,5,0,1
20,4,4,4,5,5,5,4,3,0,0
33,1,1,3,5,1,5,3,1,0,0
18,6,1,2,5,1,1,3,1,0,0
51,2,3,2,5,1,1,3,3,0,0
54,4,3,3,5,3,2,3,3,0,0
43,7,3,1,5,5,5,1,1,0,0
64,3,4,4,5,1,2,5,4,1,0
89,4,4,3,5,5,4,5,3,0,1
69,1,4,3,5,5,5,5,5,1,1
68,2,4,3,5,5,3,2,1,0,0
71,2,3,4,5,5,2,5,3,1,1
34,6,2,4,5,4,4,4,4,1,1
79,2,3,4,5,3,4,5,4,0,0
35,3,4,4,5,5,5,4,3,0,0
21,2,4,4,5,5,3,5,4,0,1
56,2,0,2,5,2,2,1,1,1,0
30,1,3,3,5,5,3,2,1,0,0
75,2,4,2,5,1,1,2,2,1,0
56,3,2,3,3,1,1,1,1,1,0
27,8,2,1,5,3,3,5,5,0,0
65,2,4,4,5,5,5,5,5,0,0
52,2,1,3,5,5,4,5,3,1,1
51,4,2,4,5,2,4,4,2,0,0
44,1,4,5,5,5,4,5,5,0,1
37,4,4,3,5,1,2,3,1,0,0
32,2,4,4,5,3,4,5,2,0,1
23,7,0,5,5,5,5,5,5,1,0
28,4,1,4,5,5,5,3,3,0,0
70,2,4,2,4,4,3,1,1,0,0
61,2,2,5,5,5,3,4,4,0,0
62,1,4,4,5,4,4,5,3,0,0
51,1,4,4,5,5,5,5,2,0,1
70,2,3,4,5,5,4,5,1,0,1
79,2,4,2,5,5,5,3,1,0,0
48,1,2,3,5,5,5,5,5,0,1
76,2,3,4,5,5,4,4,3,1,0
21,3,2,3,4,4,3,2,2,0,0
87,1,4,5,5,5,5,5,2,0,1
37,1,2,4,5,5,4,4,1,1,1
28,2,4,2,5,1,1,1,5,0,0
55,2,4,4,5,3,1,1,3,1,0
71,2,2,5,5,3,5,5,3,0,1
38,3,3,2,5,4,5,1,2,0,0
23,1,0,5,5,4,4,4,5,0,0
56,4,4,4,5,5,2,4,4,1,0
54,4,1,3,5,1,1,4,4,1,0
66,3,1,4,5,5,4,4,2,0,0
67,1,3,3,5,5,5,5,4,0,1
56,2,3,4,5,4,3,5,2,0,0
42,2,1,5,5,5,4,5,4,0,0
61,5,3,4,5,5,5,5,5,0,1
29,3,1,4,5,5,3,4,4,0,1
73,1,1,3,5,4,4,3,2,1,0
59,4,4,4,5,5,4,5,3,0,1
62,1,1,4,5,3,1,3,3,1,0
70,2,3,4,5,5,4,3,3,0,0
62,1,4,3,5,2,3,3,3,1,0
27,2,4,3,5,1,1,5,3,0,1
50,2,4,4,5,5,5,5,5,1,1
61,2,3,4,5,5,4,4,3,1,1
63,4,1,2,1,5,1,1,1,0,0
38,3,3,4,4,3,3,2,2,1,0
65,1,2,2,5,5,1,1,1,1,1
70,2,4,5,5,5,1,5,5,0,1
47,3,0,3,5,5,4,3,3,1,1
43,1,2,2,5,5,5,4,5,1,1
56,2,4,3,5,5,5,4,4,0,1
45,1,1,3,5,5,5,3,3,0,1
35,1,3,3,5,3,5,3,4,1,0
27,3,3,2,5,5,5,2,2,0,0
66,1,4,4,5,4,4,4,2,1,0
70,2,3,4,5,5,5,3,4,0,1
44,2,3,3,5,1,2,3,3,0,0
47,6,4,1,2,4,4,3,5,0,0
42,3,2,4,5,5,5,5,5,1,0
28,5,2,2,5,2,1,2,1,0,0
21,3,2,2,5,5,4,3,4,0,1
25,2,4,2,5,1,1,1,1,0,0
72,5,3,4,5,5,5,5,4,0,0
80,1,4,3,5,5,4,5,4,1,0
64,1,2,4,5,5,5,4,3,0,1
52,2,3,5,5,5,5,5,4,0,1
27,2,1,3,5,5,2,5,5,0,0
45,4,4,4,5,5,4,4,3,1,1
58,1,3,4,5,5,4,4,4,1,0
22,1,1,3,5,4,3,4,3,0,1
69,1,4,4,5,4,5,4,5,1,0
55,2,3,4,5,5,5,3,2,0,1
18,4,2,2,5,4,4,1,1,0,0
35,3,4,5,5,5,3,5,1,1,0
53,3,4,5,5,3,5,1,1,0,1
63,2,4,4,5,4,3,2,2,1,0
57,2,3,4,4,4,3,2,2,1,0
33,2,4,2,5,5,5,3,3,1,0
62,5,1,4,5,5,5,5,5,1,1
46,2,4,4,5,5,5,1,1,0,1
73,2,3,4,5,5,5,1,1,0,1
54,3,1,5,5,5,5,3,1,0,0
62,2,4,4,5,5,5,4,4,1,0
69,1,4,5,5,5,4,5,5,0,1
65,2,4,4,5,5,3,5,5,1,0
80,3,4,5,5,5,4,5,4,1,1
68,2,3,4,5,5,3,5,2,0,1
59,3,4,2,5,1,1,2,3,1,0
76,2,3,4,5,5,5,5,5,0,1
71,2,4,5,5,1,1,4,4,0,0
66,2,3,4,5,5,4,5,4,1,1
60,1,3,3,5,5,4,3,2,0,0
69,2,4,3,5,5,5,2,1,0,0
57,1,3,4,5,5,5,5,4,1,1
60,2,2,4,5,5,5,4,4,0,0
63,3,4,4,5,3,1,4,2,1,0
63,2,4,1,5,5,5,2,1,1,0
76,2,3,3,5,4,3,2,4,0,1
74,2,4,4,5,5,5,4,3,1,0
60,2,1,3,5,5,5,3,3,0,1
60,1,3,4,5,5,5,5,5,0,1
44,5,4,3,5,5,4,4,4,0,0
29,5,3,4,5,4,4,4,4,0,0
56,2,2,4,5,5,5,4,3,1,1
46,6,2,3,3,4,3,3,3,0,0
72,2,1,3,5,5,5,3,3,0,1
59,2,4,2,5,5,1,1,1,1,0
55,3,1,4,5,5,4,3,3,1,1
76,2,3,3,5,5,5,3,4,0,1
30,1,4,3,5,3,1,3,3,0,0
30,4,0,4,5,5,3,2,2,0,0
72,2,3,2,5,5,4,3,1,0,0
85,4,4,5,5,5,5,5,5,0,1
61,2,4,2,5,5,5,2,2,0,0
65,3,3,4,5,5,5,5,5,0,1
43,1,4,5,5,3,4,5,3,0,0
23,2,2,4,5,4,3,4,4,0,1
41,4,4,4,5,5,5,5,5,0,1
78,2,4,4,1,5,2,4,3,0,1
65,1,4,4,5,5,4,4,4,0,1
66,1,4,5,5,5,4,5,5,0,0
67,2,4,4,5,4,3,4,1,0,0
33,4,0,3,5,3,5,3,3,0,0
29,2,3,4,5,5,5,4,4,0,1
62,1,4,2,1,2,1,3,3,1,0
25,2,2,3,5,4,1,4,1,0,0
52,4,4,4,5,5,5,3,3,1,0
79,1,4,3,5,4,3,3,5,0,1
51,2,4,4,5,4,2,4,2,0,1
31,2,1,2,5,2,1,1,1,0,0
23,2,4,4,5,5,5,3,2,0,0
33,2,4,4,5,1,1,5,2,0,1
37,3,4,2,5,5,5,4,4,0,0
54,2,2,3,5,3,5,2,2,0,0
20,4,3,3,5,5,1,1,1,0,0
61,2,3,5,5,5,5,1,1,0,0
25,1,2,4,5,4,5,4,4,1,1
20,4,3,4,5,5,4,3,2,0,1
58,1,3,5,5,5,5,5,3,1,0
68,2,3,4,5,4,3,1,3,0,0
26,2,1,4,5,1,3,5,5,0,0
58,2,2,3,2,2,2,2,2,0,0
30,3,1,3,5,3,3,5,1,0,0
68,2,0,4,5,5,5,3,4,0,0
63,2,4,4,5,5,2,3,2,0,1
58,2,4,3,5,4,4,3,3,0,1
37,3,3,3,5,5,4,3,2,0,0
23,4,2,2,5,5,4,3,3,0,0
55,4,1,3,5,5,5,4,4,0,1
45,1,2,4,5,1,1,4,3,0,1
64,1,1,4,5,5,5,3,2,0,0
24,3,0,1,1,1,1,1,1,0,0
66,2,3,3,5,5,5,4,3,0,0
64,2,3,3,5,3,3,5,5,1,0
63,1,3,3,5,3,3,3,2,1,1
71,2,4,5,5,5,4,1,4,1,0
36,4,3,2,5,1,1,3,3,0,0
51,1,1,4,5,5,3,4,4,0,0
36,2,1,2,1,1,1,5,5,1,0
44,4,4,4,5,1,1,4,3,0,1
42,4,4,2,5,5,3,5,5,0,1
39,2,4,4,5,1,3,4,2,0,0
35,1,1,1,5,5,5,5,5,1,1
36,2,3,4,5,5,4,3,3,0,0
41,4,3,4,5,5,5,4,4,0,1
47,1,4,5,5,4,4,5,4,0,0
41,2,3,4,5,5,5,5,4,0,0
32,3,3,2,5,5,1,2,1,1,0
35,2,3,5,5,5,1,5,5,0,0
23,5,4,5,5,5,4,5,5,0,0
47,3,3,4,5,5,4,4,4,0,0
53,2,2,4,5,5,5,5,5,0,1
24,4,2,2,4,3,3,2,1,0,0
54,2,3,4,5,5,4,2,3,0,1
42,4,1,2,1,1,1,1,1,0,0
51,1,3,5,5,5,5,1,2,0,1
27,6,3,2,4,3,2,3,4,1,0
50,4,4,3,5,5,5,3,3,0,0
50,1,2,4,5,5,5,2,3,1,0
49,2,3,2,1,5,5,1,1,0,0
38,3,1,4,5,1,4,4,2,1,0
29,1,1,3,5,4,3,3,3,1,0
52,3,3,1,5,5,3,3,3,0,1
50,1,3,3,5,5,3,1,3,0,1
51,2,4,3,5,4,3,2,3,0,1
37,4,2,3,5,4,3,2,2,0,0
38,2,3,4,5,5,4,4,3,0,0
43,4,4,5,5,1,3,5,3,0,0
37,3,4,2,1,1,1,1,1,1,0
36,2,4,4,5,5,4,5,4,0,1
43,5,2,2,5,1,1,1,1,1,0
42,4,4,4,5,5,4,5,2,1,1
51,2,3,4,5,4,4,4,5,0,0
50,2,3,3,5,5,5,3,4,1,0
41,3,3,2,1,1,1,1,1,1,0
50,2,4,4,5,4,4,4,4,1,1
30,2,3,5,5,5,5,5,5,1,0
42,4,4,3,5,5,5,1,1,1,0
31,2,3,3,5,4,4,5,5,1,1
53,3,4,4,5,5,5,4,4,1,1
49,5,4,2,5,3,3,2,3,1,0
38,5,3,4,5,5,2,5,5,1,0
36,1,4,3,5,5,5,3,4,1,1
39,2,1,2,5,5,4,2,1,1,1
54,3,3,4,5,5,5,4,4,1,0
39,8,3,5,5,5,1,5,4,1,1
50,1,1,4,5,4,3,3,1,1,0
50,2,1,5,5,5,4,4,4,1,1
43,3,1,2,1,1,1,1,1,1,0
32,1,1,1,5,3,5,1,5,1,1
21,3,0,4,5,3,5,3,3,1,0
53,3,4,4,5,4,3,5,4,1,1
35,1,4,3,5,5,4,5,3,1,1
33,1,1,2,5,5,5,1,1,1,0
44,6,3,2,5,5,1,1,1,1,0
49,5,2,4,5,5,5,3,3,1,0
51,4,4,4,5,1,1,5,4,1,0
26,4,3,3,5,4,4,5,4,1,0
31,3,2,3,3,3,2,3,1,1,0
24,4,2,3,5,5,4,5,4,1,1
24,1,3,4,5,5,5,5,5,1,0
41,4,3,3,3,3,5,4,3,1,0
36,2,3,4,5,5,3,5,2,1,0
27,3,3,2,5,1,1,3,2,1,0
22,5,2,3,5,5,5,3,3,1,0
18,1,3,4,5,5,5,5,4,1,0
31,1,2,4,5,5,4,4,4,1,0
41,3,3,3,5,3,1,4,3,1,0
54,1,3,4,5,3,3,5,5,1,1
20,7,3,3,5,4,4,3,2,1,0
19,5,2,3,5,1,1,4,1,1,0
44,3,3,3,5,1,2,3,3,1,0
47,6,3,4,5,5,5,4,1,1,1
27,1,2,4,5,5,4,4,3,1,1
18,7,4,4,5,4,2,5,3,1,1
19,3,1,5,5,5,5,5,5,1,0
40,1,3,4,5,5,5,5,5,1,0
18,5,3,4,5,3,4,5,4,1,1
20,6,4,4,5,5,5,5,5,1,1
18,3,0,2,3,1,1,2,1,1,0
50,1,0,2,5,2,2,4,5,1,1
52,2,2,2,4,1,1,1,2,1,0
25,7,1,3,4,5,5,2,3,1,1
47,5,1,5,5,5,5,5,5,1,0
51,3,4,2,5,2,3,3,3,1,0
43,5,3,2,5,5,1,1,1,1,1
45,2,4,2,5,5,3,3,3,1,0
20,1,4,4,5,4,4,4,4,1,0
42,3,3,3,5,1,1,3,1,1,0
25,6,1,1,4,3,3,3,3,1,0
28,2,4,5,5,3,4,5,5,1,1
33,2,3,3,5,4,3,2,2,1,0
40,2,3,3,3,3,3,3,3,1,0
40,4,3,2,1,1,1,1,1,1,0
34,1,3,4,3,4,2,3,3,1,1
26,4,3,3,5,3,3,4,3,1,0
54,4,4,4,5,3,3,4,4,1,1
46,3,1,2,5,4,3,3,3,1,0
39,1,4,4,5,5,4,5,1,1,1
21,3,1,3,5,5,5,5,5,1,1
43,1,4,1,5,5,3,5,3,1,0
30,6,3,4,5,4,4,3,4,1,0
27,2,1,4,5,5,4,5,4,1,1
35,2,4,5,5,4,5,5,5,1,0
27,3,1,3,5,5,5,3,1,1,0
21,3,4,4,5,5,5,4,4,1,0
33,4,3,3,5,5,3,4,4,1,0
19,5,3,4,5,5,4,4,3,1,0
21,6,3,4,3,4,5,4,3,1,0
33,1,3,4,5,2,3,5,5,1,0
19,5,1,4,5,5,5,5,3,1,0
51,3,1,3,5,3,2,2,2,1,0
49,4,2,3,2,2,4,2,1,1,1
20,5,4,2,5,1,1,3,3,1,0
42,2,3,4,5,5,5,3,3,1,0
21,2,4,4,5,2,5,4,4,1,0
30,6,3,1,5,5,5,5,1,1,1
54,4,3,4,5,5,5,1,2,1,1
35,8,4,5,5,5,1,5,5,1,0
25,7,4,4,5,4,4,4,4,1,1
75,2,3,1,5,5,4,5,4,1,1
66,2,4,3,5,1,1,5,5,1,0
62,2,2,5,5,5,5,5,4,0,0
61,4,0,2,5,5,5,1,1,1,0
61,1,2,5,5,5,5,4,2,1,1
32,2,3,2,5,1,1,3,2,0,0
34,5,1,4,5,5,4,5,4,0,1
22,3,0,2,3,1,1,1,1,1,0
74,2,3,3,5,5,5,2,1,0,0
71,2,3,4,5,5,4,3,2,1,1
49,4,4,4,5,5,5,5,5,0,1
53,5,2,3,5,3,3,3,3,1,0
21,5,2,4,5,3,2,3,3,0,0
65,1,4,4,5,5,5,5,4,1,1
72,2,4,4,5,5,5,5,5,1,1
62,1,4,5,5,5,5,5,5,1,0
38,4,4,4,5,5,5,5,5,1,1
34,6,4,2,5,1,1,1,3,0,0
27,2,4,4,5,5,3,5,3,0,0
51,1,3,5,5,1,1,5,3,0,1
67,1,2,5,5,3,5,5,3,0,1
33,3,3,4,5,5,4,2,3,0,1
73,2,4,4,5,5,5,1,1,0,1
26,4,4,4,5,2,3,4,3,0,0
69,1,4,5,5,5,4,5,4,0,1
77,2,4,5,5,5,3,5,3,0,1
33,2,3,4,5,2,2,5,5,0,0
74,2,3,4,5,4,4,4,4,1,0
71,2,4,5,5,5,5,5,3,1,0
75,1,4,4,5,5,5,4,4,0,0
57,2,2,5,5,4,5,1,1,0,1
30,2,4,3,5,5,4,4,4,0,0
70,1,3,4,5,5,5,4,3,0,1
63,2,4,4,5,5,4,5,4,1,0
84,2,4,4,5,2,4,4,2,1,0
65,1,4,3,5,5,4,4,4,0,1
41,4,2,4,4,1,1,4,4,0,0
55,2,4,4,5,5,2,5,1,0,1
56,4,4,2,1,1,1,1,1,0,0
21,3,3,4,3,4,4,3,4,1,0
52,2,4,3,5,3,5,3,3,0,0
55,3,3,3,5,5,4,5,2,1,0
29,2,1,4,5,5,5,3,1,0,0
43,1,0,5,5,5,5,5,1,1,1
59,2,4,2,5,4,3,4,3,0,0
32,4,3,2,5,5,5,4,3,1,0
28,2,2,4,5,5,4,3,2,0,0
49,4,4,5,5,1,5,5,3,0,1
64,2,3,4,5,5,2,3,3,1,0
62,3,4,4,5,5,3,5,5,1,0
34,3,1,2,5,5,4,5,4,0,0
40,2,3,2,5,5,1,3,1,0,0
55,2,4,5,5,1,5,5,3,0,0
53,2,1,4,5,1,5,5,3,0,1
64,2,3,4,5,2,4,3,2,1,1
38,3,2,4,5,4,4,3,3,1,0
47,1,3,5,5,4,4,5,4,0,0
74,2,4,3,5,1,3,2,3,1,0
74,1,4,4,5,5,5,4,3,0,1
76,2,4,4,5,1,3,5,4,1,1
38,3,3,4,5,5,5,5,1,1,0
69,2,4,4,5,5,3,5,3,1,0
60,2,4,3,4,1,1,4,4,0,1
64,1,3,3,5,5,4,4,2,1,0
80,2,4,4,5,5,4,5,3,0,1
61,1,2,4,5,4,3,2,4,0,1
68,1,3,4,5,5,4,3,2,0,0
58,2,4,4,5,5,5,5,3,0,1
28,4,3,4,5,5,4,4,4,0,0
52,2,4,3,5,4,1,5,3,0,0
68,2,4,5,5,5,5,2,2,1,1
28,4,4,4,5,1,3,5,3,0,0
57,2,4,1,5,5,5,5,4,0,0
41,4,4,4,5,4,4,2,3,0,1
75,2,1,2,5,5,5,1,3,0,1
40,5,3,3,5,5,4,3,3,0,0
37,1,4,4,5,3,2,5,4,0,1
47,6,3,1,2,4,4,3,4,0,1
72,2,3,4,5,5,4,4,3,0,1
70,2,3,4,5,5,5,4,2,0,0
40,6,3,4,5,5,5,3,2,1,0
44,3,3,2,5,5,3,2,1,0,0
67,1,1,3,5,5,5,5,3,0,1
30,2,4,4,5,2,1,1,2,0,0
34,2,1,2,5,1,1,1,1,1,0
73,2,3,5,5,5,5,5,4,1,1
61,1,0,4,5,5,5,5,5,0,1
74,1,4,2,5,1,1,1,1,0,0
62,1,0,4,5,5,5,4,4,0,0
52,1,2,4,5,4,4,4,4,0,1
22,4,3,3,5,5,5,1,1,0,0
74,2,4,5,5,5,5,5,2,1,0
58,2,0,4,5,2,4,5,3,0,1
62,2,4,5,5,5,4,5,4,0,1
41,6,3,5,5,3,4,3,3,0,0
65,2,4,3,5,5,3,5,2,0,1
87,2,3,4,5,5,5,4,4,0,1
77,1,4,4,5,5,3,4,3,0,0
28,2,3,2,5,1,1,2,3,0,0
21,2,0,3,5,3,4,3,2,0,0
37,4,2,3,2,4,4,4,2,1,0
69,2,4,5,5,5,5,5,5,1,1
65,2,3,1,5,5,4,5,4,0,1
29,5,3,2,5,3,2,1,1,0,0
51,1,4,4,5,5,5,5,4,0,1
55,1,1,2,5,5,4,3,3,0,1
65,2,2,4,5,5,4,3,3,0,1
70,2,3,4,5,5,5,5,5,1,0
43,5,1,4,5,5,4,3,3,0,1
51,2,4,5,5,4,5,5,5,0,1
54,1,1,4,5,4,4,5,3,0,0
62,2,3,4,5,5,4,5,2,0,1
68,1,4,4,5,5,3,5,5,1,0
49,3,0,2,5,5,4,1,1,0,0
71,2,3,3,5,5,5,3,3,1,1
54,1,4,2,3,1,1,1,1,0,0
20,5,1,2,5,1,1,1,1,0,0
26,1,1,3,5,3,3,4,2,0,0
70,2,0,2,5,1,5,2,1,0,0
72,2,3,4,5,5,5,5,5,1,1
32,2,3,4,5,4,3,4,3,0,0
66,2,4,3,5,5,3,3,4,1,1
71,2,4,4,5,5,5,5,4,1,1
68,1,3,3,5,4,3,1,1,0,0
35,4,3,3,5,5,4,3,3,1,0
66,1,1,1,5,5,5,4,4,1,1
71,2,4,4,5,5,5,4,4,1,1
33,4,1,4,5,5,5,5,3,0,0
71,1,4,4,5,5,4,3,3,1,1
32,2,4,4,5,4,4,4,1,1,0
44,2,4,4,5,4,2,5,4,0,0
23,4,2,3,3,3,3,3,3,1,0
31,3,2,3,4,3,4,3,4,1,0
66,2,3,4,5,2,4,4,4,0,1
49,6,4,4,5,5,4,2,2,0,0
61,4,4,2,5,1,1,1,1,1,0
32,2,4,5,5,1,1,5,3,0,1
29,2,2,4,5,4,4,4,4,0,1
80,1,4,4,5,5,4,2,3,0,1
65,1,4,4,5,5,5,5,5,1,1
64,1,4,4,5,5,5,5,5,0,1
69,1,4,4,5,5,5,2,2,0,1
23,5,3,3,5,4,4,3,3,0,1
61,2,3,4,5,3,4,3,2,1,1
52,6,3,2,5,5,5,3,4,1,1
48,4,3,4,5,5,5,5,5,1,0
24,2,4,4,5,5,4,5,2,0,1
78,1,4,4,5,4,5,5,2,1,0
37,4,4,3,5,4,2,3,1,0,0
47,1,3,2,5,1,1,1,1,1,0
69,1,3,4,5,5,4,5,5,1,0
65,2,3,2,5,5,4,3,4,1,0
69,2,4,4,5,5,2,4,3,1,1
69,1,4,4,5,5,3,5,5,1,0
33,3,4,4,5,2,2,5,5,0,1
21,3,3,3,5,5,4,2,2,0,0
56,2,4,5,5,5,4,5,5,0,1
46,3,4,5,5,5,5,5,5,1,1
63,1,4,4,5,5,5,4,3,0,1
33,5,2,3,5,1,1,3,3,0,0
38,5,3,3,5,4,5,3,4,0,1
65,2,4,4,5,5,3,5,5,1,0
53,2,4,3,5,1,1,3,3,0,0
20,3,4,3,5,5,5,5,5,0,0
68,3,4,3,5,5,3,1,1,0,0
51,2,4,4,5,5,5,5,4,1,1
61,3,2,2,3,1,1,1,1,1,0
40,5,4,4,5,1,1,3,2,0,0
60,1,2,4,5,5,5,5,5,0,1
28,4,4,1,5,5,5,4,4,0,1
52,4,4,3,5,5,5,2,5,1,0
60,1,1,4,5,5,5,4,3,0,1
65,1,3,5,5,5,5,4,4,0,1
54,1,4,5,5,5,5,5,5,0,0
42,3,2,4,5,5,5,5,5,1,0
34,4,1,4,5,1,2,3,3,0,1
61,2,3,5,5,5,5,5,5,0,0
68,1,4,4,5,5,5,5,4,1,1
44,3,3,2,5,2,1,2,1,1,0
72,2,4,4,5,5,5,4,3,1,0
74,2,4,4,5,4,5,4,3,1,1
47,4,2,3,3,5,3,4,5,1,1
27,2,3,3,5,3,1,4,2,0,0
39,4,3,4,5,5,5,5,4,0,0
29,3,3,4,5,5,4,5,5,0,0
40,5,3,5,5,5,3,5,4,1,0
62,2,4,4,5,5,5,4,4,1,0
36,4,2,5,5,1,4,5,5,1,1
72,3,3,4,5,4,3,5,4,1,0
79,2,4,3,5,4,3,4,4,1,0
47,2,1,4,5,5,5,4,5,0,1
26,4,3,1,5,5,5,3,4,0,0
71,2,4,5,5,5,5,5,5,0,1
29,4,4,3,5,5,4,5,5,0,1
28,2,4,3,5,1,1,3,1,0,0
